date,nav,scheme_code,daily_return
2016-08-10,3253.9374,119092,0.00018411856571698415
2016-08-11,3254.5885,119092,0.00020009604364235045
2016-08-12,3255.189,119092,0.00018450873282449543
2016-08-15,3257.1109,119092,0.0005904111865702166
2016-08-16,3257.7361,119092,0.00019194925171261978
2016-08-17,3258.3493,119092,0.00018822887464686744
2016-08-18,3258.9676,119092,0.00018975866092696414
2016-08-19,3259.5958,119092,0.00019276043124816233
2016-08-21,3260.8526,119092,0.0003855692782521736
2016-08-22,3261.4735,119092,0.00019041032397471014
2016-08-23,3262.0914,119092,0.0001894542451439385
2016-08-24,3262.7101,119092,0.00018966360047412145
2016-08-25,3263.3265,119092,0.00018892269956816143
2016-08-26,3263.9616,119092,0.00019461736360115722
2016-08-28,3265.1935,119092,0.0003774247834287259
2016-08-29,3265.8052,119092,0.00018733958645933413
2016-08-30,3266.3862,119092,0.0001779040586988856
2016-08-31,3267.016,119092,0.00019281247269531399
2016-09-01,3267.6127,119092,0.00018264373360898922
2016-09-02,3268.2219,119092,0.0001864358037291236
2016-09-05,3270.1044,119092,0.0005760012806963477
2016-09-06,3270.7148,119092,0.0001866607072238402
2016-09-07,3271.3271,119092,0.00018720678427830428
2016-09-08,3271.9333,119092,0.0001853070577992888
2016-09-09,3272.5127,119092,0.00017708184943754368
2016-09-11,3273.7481,119092,0.00037750808423120397
2016-09-12,3274.3642,119092,0.00018819407638615004
2016-09-13,3274.9709,119092,0.000185287879705065
2016-09-14,3275.5936,119092,0.0001901390940604042
2016-09-15,3276.2065,119092,0.00018711112391955886
2016-09-16,3276.801,119092,0.00018145986829587457
2016-09-18,3278.0521,119092,0.000381805303404148
2016-09-19,3278.663,119092,0.00018636067437727277
2016-09-20,3279.2752,119092,0.00018672245363426931
2016-09-21,3279.876,119092,0.00018321121691777797
2016-09-22,3280.4814,119092,0.0001845801487616594
2016-09-23,3281.1054,119092,0.00019021598476354207
2016-09-25,3282.3437,119092,0.00037740329829083485
2016-09-26,3282.9408,119092,0.00018191269853917724
2016-09-27,3283.5518,119092,0.00018611362105591667
2016-09-28,3284.1669,119092,0.00018732763710316291
2016-09-29,3284.7643,119092,0.0001819030573628755
2016-09-30,3285.5718,119092,0.000245831945993924
2016-10-02,3286.984,119092,0.0004298186391786807
2016-10-03,3287.5974,119092,0.00018661484205595436
2016-10-04,3288.2173,119092,0.00018855715118881733
2016-10-05,3288.8341,119092,0.00018757884401376934
2016-10-06,3289.4548,119092,0.00018872949535508887
2016-10-07,3290.0718,119092,0.00018756907679651214
2016-10-09,3291.3016,119092,0.0003737912345862515
2016-10-10,3291.8892,119092,0.0001785311926443267
2016-10-12,3293.0718,119092,0.00035924659918684654
2016-10-13,3293.6862,119092,0.00018657352080819756
2016-10-14,3294.2376,119092,0.00016741121239771672
2016-10-16,3295.5288,119092,0.0003919571557315926
2016-10-17,3296.1379,119092,0.00018482618024773245
2016-10-18,3296.7442,119092,0.00018394254682130295
2016-10-19,3297.3496,119092,0.00018363572157031882
2016-10-20,3297.9555,119092,0.00018375364262257499
2016-10-21,3298.5155,119092,0.00016980216985951202
2016-10-23,3299.7659,119092,0.00037907961930150336
2016-10-24,3300.377,119092,0.0001851949557998278
2016-10-25,3300.9863,119092,0.00018461527274005185
2016-10-26,3301.5958,119092,0.000184641784184425
2016-10-27,3302.2025,119092,0.00018375962314953753
2016-10-28,3302.8225,119092,0.00018775347665700437
2016-10-31,3304.6573,119092,0.0005555248579054428
2016-11-01,3305.2766,119092,0.00018740218539470277
2016-11-02,3305.8902,119092,0.00018564255711606137
2016-11-03,3306.5054,119092,0.0001860920849701131
2016-11-04,3307.1195,119092,0.00018572478363410028
2016-11-06,3308.346,119092,0.000370866550180704
2016-11-07,3308.9568,119092,0.0001846239782659076
2016-11-08,3309.568,119092,0.00018471078256454554
2016-11-09,3310.1841,119092,0.0001861572265624556
2016-11-10,3310.7985,119092,0.0001856090118974585
2016-11-11,3311.4206,119092,0.00018790029051896084
2016-11-14,3313.2632,119092,0.0005564379227451788
2016-11-15,3313.9608,119092,0.00021054771622130986
2016-11-16,3314.6059,119092,0.00019466132490175703
2016-11-17,3315.2236,119092,0.00018635699646818438
2016-11-18,3315.833,119092,0.00018381867214034564
2016-11-20,3317.0768,119092,0.00037510936165952025
2016-11-21,3317.7077,119092,0.0001901975860192362
2016-11-22,3318.3199,119092,0.00018452499597843008
2016-11-23,3318.9476,119092,0.00018916199128349298
2016-11-24,3319.7674,119092,0.00024700600877225476
2016-11-25,3320.2845,119092,0.00015576392490634916
2016-11-27,3321.4727,119092,0.00035786090017264627
2016-11-28,3321.9533,119092,0.0001446948517747071
2016-11-29,3322.5491,119092,0.00017935231058197054
2016-11-30,3323.183,119092,0.00019078724826071536
2016-12-01,3323.7685,119092,0.00017618650552808646
2016-12-02,3324.091,119092,9.702841819447805e-05
2016-12-04,3325.3068,119092,0.0003657541264663333
2016-12-05,3325.9363,119092,0.00018930584089260627
2016-12-06,3326.5241,119092,0.00017673218816605107
2016-12-07,3326.6282,119092,3.129392629386274e-05
2016-12-08,3327.206,119092,0.00017368938314166193
2016-12-09,3327.8721,119092,0.00020019800397097498
2016-12-12,3329.6099,119092,0.0005221955495224861
2016-12-13,3330.2177,119092,0.0001825439070204382
2016-12-14,3330.8499,119092,0.00018983743915601536
2016-12-15,3331.4481,119092,0.00017959380277088322
2016-12-16,3331.9311,119092,0.0001449819974681521
2016-12-18,3333.202,119092,0.0003814304563503068
2016-12-19,3333.7658,119092,0.00016914666437850556
2016-12-20,3334.3649,119092,0.0001797066848547857
2016-12-21,3334.9395,119092,0.00017232667006528146
2016-12-22,3335.4822,119092,0.00016273158778434826
2016-12-23,3335.9415,119092,0.00013770122952538877
2016-12-25,3337.3036,119092,0.0004083105174357282
2016-12-26,3337.8844,119092,0.0001740327131158903
2016-12-27,3338.4742,119092,0.00017669874966319554
2016-12-28,3339.1087,119092,0.00019005688287188072
2016-12-29,3339.7057,119092,0.00017879022626599017
2016-12-30,3340.3831,119092,0.00020283224357164897
2017-01-01,3341.6261,119092,0.00037211300703798855
2017-01-02,3342.2468,119092,0.00018574789082470566
2017-01-03,3342.8581,119092,0.00018290091563555322
2017-01-04,3343.4504,119092,0.00017718370995178923
2017-01-05,3344.0332,119092,0.000174310945363354
2017-01-06,3344.6377,119092,0.000180769736377151
2017-01-08,3345.8006,119092,0.0003476908724673322
2017-01-09,3346.3857,119092,0.00017487593253462386
2017-01-10,3346.9752,119092,0.00017616020771304974
2017-01-11,3347.5491,119092,0.0001714682558748848
2017-01-12,3348.1344,119092,0.00017484433611425487
2017-01-13,3348.7321,119092,0.00017851732594742487
2017-01-15,3349.9292,119092,0.00035747858122170406
2017-01-16,3350.5195,119092,0.0001762126793605212
2017-01-17,3351.1052,119092,0.00017480871249975216
2017-01-18,3351.7146,119092,0.00018185045339658146
2017-01-19,3352.3153,119092,0.00017922170342310473
2017-01-20,3352.9119,119092,0.0001779665534444863
2017-01-22,3354.1307,119092,0.00036350492835790504
2017-01-23,3354.7281,119092,0.00017810874215484773
2017-01-24,3355.331,119092,0.0001797165022108249
2017-01-25,3355.8844,119092,0.0001649315671090612
2017-01-26,3356.5187,119092,0.00018901127821924213
2017-01-27,3357.1171,119092,0.00017827995416785924
2017-01-29,3358.3187,119092,0.00035792615038654496
2017-01-30,3358.9266,119092,0.00018101319568031293
2017-01-31,3359.5364,119092,0.00018154609273102196
2017-02-01,3360.1553,119092,0.00018422184680000342
2017-02-02,3360.7552,119092,0.00017853341480966733
2017-02-03,3361.3876,119092,0.00018817199181886402
2017-02-05,3362.6327,119092,0.0003704125046455342
2017-02-06,3363.2356,119092,0.00017929403945893263
2017-02-07,3363.8316,119092,0.00017721030307837893
2017-02-08,3364.1948,119092,0.00010797211132684836
2017-02-09,3364.7957,119092,0.0001786162917796208
2017-02-10,3365.4149,119092,0.00018402305970610655
2017-02-12,3366.6653,119092,0.0003715440850993179
2017-02-13,3367.2951,119092,0.00018706938286960906
2017-02-14,3367.9234,119092,0.00018658893305789626
2017-02-15,3368.5395,119092,0.00018293171394567764
2017-02-16,3369.1393,119092,0.0001780593637092931
2017-02-17,3369.7884,119092,0.00019266048156585391
2017-02-19,3370.9916,119092,0.00035705506019301225
2017-02-20,3371.5929,119092,0.00017837481410531986
2017-02-21,3372.1964,119092,0.000178995512773783
2017-02-22,3372.8098,119092,0.00018189925118239358
2017-02-23,3373.4434,119092,0.00018785524164455225
2017-02-26,3375.2892,119092,0.0005471560601846281
2017-02-27,3375.9059,119092,0.00018271026968585957
2017-02-28,3376.5187,119092,0.00018152164727092135
2017-03-01,3377.1059,119092,0.0001739069296431417
2017-03-02,3377.7013,119092,0.0001763048058398553
2017-03-03,3378.2907,119092,0.0001744973719255416
2017-03-05,3379.5549,119092,0.0003742129118728954
2017-03-06,3380.131,119092,0.00017046623506544734
2017-03-07,3380.7249,119092,0.0001757032493712174
2017-03-08,3381.3211,119092,0.0001763527106273255
2017-03-09,3381.8949,119092,0.00016969698618685136
2017-03-10,3382.4619,119092,0.00016765748693137184
2017-03-13,3384.2804,119092,0.000537626159218707
2017-03-14,3384.8697,119092,0.0001741285976186724
2017-03-15,3385.499,119092,0.00018591557601155273
2017-03-16,3386.1096,119092,0.00018035745986044738
2017-03-17,3386.6985,119092,0.0001739164024696649
2017-03-19,3388.0524,119092,0.00039976986436784934
2017-03-20,3388.6912,119092,0.00018854489971875665
2017-03-21,3389.3605,119092,0.00019750988228128818
2017-03-22,3390.0157,119092,0.00019331080302609216
2017-03-23,3390.6252,119092,0.0001797926776563319
2017-03-24,3391.2272,119092,0.00017754837662375955
2017-03-26,3392.4825,119092,0.0003701609847905907
2017-03-27,3393.0739,119092,0.00017432661774963165
2017-03-28,3393.6617,119092,0.00017323524842782767
2017-03-29,3394.2784,119092,0.00018172111851932904
2017-03-30,3394.8801,119092,0.000177268900511951
2017-03-31,3395.8471,119092,0.00028484069290102276
2017-04-02,3397.3563,119092,0.0004444251921706943
2017-04-03,3397.9286,119092,0.00016845451270453005
2017-04-04,3398.5121,119092,0.00017172226632422571
2017-04-05,3399.1106,119092,0.00017610647906773913
2017-04-06,3399.6978,119092,0.0001727510720010983
2017-04-07,3400.28,119092,0.0001712505152664523
2017-04-09,3401.4509,119092,0.00034435399437682257
2017-04-10,3402.0715,119092,0.00018245155324758677
2017-04-11,3402.6946,119092,0.00018315311715233484
2017-04-12,3403.3109,119092,0.0001811211620343922
2017-04-13,3403.8668,119092,0.00016334093955383544
2017-04-16,3405.7759,119092,0.0005608621347934495
2017-04-17,3406.3729,119092,0.00017529045290376466
2017-04-18,3406.9751,119092,0.0001767862819717081
2017-04-19,3407.5716,119092,0.00017508199575622108
2017-04-20,3408.1668,119092,0.000174669844061226
2017-04-21,3408.7567,119092,0.00017308425162765317
2017-04-23,3409.9717,119092,0.0003564349429807656
2017-04-24,3410.5636,119092,0.00017357915316429384
2017-04-25,3411.1644,119092,0.00017615856804442664
2017-04-26,3411.7395,119092,0.00016859345741293552
2017-04-27,3412.3377,119092,0.00017533577812733903
2017-04-28,3412.9483,119092,0.00017893891334375134
2017-05-01,3414.787,119092,0.0005387424122420548
2017-05-02,3415.3902,119092,0.00017664352125046356
2017-05-03,3415.9934,119092,0.00017661232382759628
2017-05-04,3416.5907,119092,0.000174853967809252
2017-05-05,3417.1956,119092,0.0001770478389464536
2017-05-07,3418.3994,119092,0.0003522771713739825
2017-05-08,3419.0012,119092,0.00017604730447828842
2017-05-09,3419.6046,119092,0.0001764842902072239
2017-05-10,3420.1978,119092,0.000173470348004523
2017-05-11,3420.811,119092,0.00017928787627430331
2017-05-12,3421.3996,119092,0.0001720644607374755
2017-05-14,3422.6103,119092,0.0003538610339464121
2017-05-15,3423.2162,119092,0.00017702862636737038
2017-05-16,3423.8348,119092,0.00018070725418994904
2017-05-17,3424.4451,119092,0.0001782504225962267
2017-05-18,3425.0538,119092,0.000177751426063244
2017-05-19,3425.6616,119092,0.00017745706651384197
2017-05-21,3426.8536,119092,0.00034796198200082173
2017-05-22,3427.4639,119092,0.00017809339739538466
2017-05-23,3428.0849,119092,0.00018118352756379963
2017-05-24,3428.6965,119092,0.00017840865026430563
2017-05-25,3429.3081,119092,0.0001783768262955121
2017-05-26,3429.9237,119092,0.00017951142972538747
2017-05-28,3431.1415,119092,0.0003550516298658213
2017-05-29,3431.7449,119092,0.000175859841396786
2017-05-30,3432.3465,119092,0.00017530440563917615
2017-05-31,3432.9463,119092,0.0001747492568131559
2017-06-01,3433.557,119092,0.00017789384005206799
2017-06-02,3434.1943,119092,0.0001856092675904808
2017-06-04,3435.3928,119092,0.0003489901546922525
2017-06-05,3436.0053,119092,0.00017829111128131458
2017-06-06,3436.5893,119092,0.00016996481350028958
2017-06-07,3437.2181,119092,0.0001829721113313365
2017-06-08,3437.8295,119092,0.00017787640534061566
2017-06-09,3438.4636,119092,0.00018444777438797466
2017-06-11,3439.6816,119092,0.0003542279755410771
2017-06-12,3440.2725,119092,0.00017178915629867397
2017-06-13,3440.9013,119092,0.00018277621903495245
2017-06-14,3441.5029,119092,0.00017483791238070978
2017-06-15,3442.1103,119092,0.00017649265964592153
2017-06-16,3442.7067,119092,0.00017326580150567317
2017-06-18,3443.908,119092,0.00034894055889211906
2017-06-19,3444.5165,119092,0.00017668880817955923
2017-06-20,3445.115,119092,0.0001737544296853688
2017-06-21,3445.7205,119092,0.00017575610683540077
2017-06-22,3446.3278,119092,0.00017624760917200888
2017-06-23,3446.9477,119092,0.00017987261687646416
2017-06-26,3448.7966,119092,0.0005363875988022571
2017-06-27,3449.4114,119092,0.00017826507947726888
2017-06-28,3449.9969,119092,0.00016973910389461722
2017-06-29,3450.5748,119092,0.00016750739689053162
2017-06-30,3451.246,119092,0.00019451831619488047
2017-07-02,3452.5884,119092,0.00038896097235596727
2017-07-03,3453.207,119092,0.00017916992364330753
2017-07-04,3453.8592,119092,0.0001888679132180382
2017-07-05,3454.4816,119092,0.00018020421909503703
2017-07-06,3455.1129,119092,0.00018274811479668251
2017-07-07,3455.7809,119092,0.00019333666347054468
2017-07-09,3456.9857,119092,0.000348633213407723
2017-07-10,3457.6327,119092,0.00018715726825258017
2017-07-11,3458.2367,119092,0.00017468599252890016
2017-07-12,3458.8728,119092,0.00018393766973789916
2017-07-13,3459.5201,119092,0.0001871418920060819
2017-07-14,3460.1391,119092,0.0001789265511131788
2017-07-16,3461.3384,119092,0.00034660456280510843
2017-07-17,3461.952,119092,0.00017727246778309613
2017-07-18,3462.5699,119092,0.00017848312166068858
2017-07-19,3463.2174,119092,0.000186999835007029
2017-07-20,3463.8272,119092,0.00017607904141403452
2017-07-21,3464.4634,119092,0.0001836696703576557
2017-07-23,3465.6748,119092,0.0003496645396801057
2017-07-24,3466.2928,119092,0.00017832025093644788
2017-07-25,3466.8883,119092,0.000171797373839766
2017-07-26,3467.5183,119092,0.00018171915143616602
2017-07-27,3468.107,119092,0.00016977560003073044
2017-07-28,3468.7047,119092,0.00017234185681114234
2017-07-30,3469.9106,119092,0.0003476513869862252
2017-07-31,3470.5092,119092,0.0001725116491473333
2017-08-01,3471.0974,119092,0.00016948521559889684
2017-08-02,3471.702,119092,0.00017418122579915263
2017-08-03,3472.3171,119092,0.00017717534511896282
2017-08-04,3472.9164,119092,0.0001725936839120923
2017-08-06,3474.1128,119092,0.000344494327591649
2017-08-07,3474.7115,119092,0.00017233176769626546
2017-08-08,3475.3099,119092,0.0001722157364720811
2017-08-09,3475.9185,119092,0.00017512107337536165
2017-08-10,3476.5118,119092,0.0001706886971026833
2017-08-11,3477.1149,119092,0.0001734784849571902
2017-08-13,3478.3021,119092,0.0003414324904822408
2017-08-14,3478.9037,119092,0.00017295794979976797
2017-08-15,3479.4987,119092,0.00017103089113978953
2017-08-16,3480.0686,119092,0.00016378796175442467
2017-08-17,3480.6884,119092,0.0001780999374552117
2017-08-18,3481.2819,119092,0.00017051224694508704
2017-08-20,3482.474,119092,0.000342431332550186
2017-08-21,3483.0632,119092,0.00016919006430482497
2017-08-22,3483.6659,119092,0.0001730373425321563
2017-08-23,3484.2725,119092,0.0001741269161317227
2017-08-24,3484.8561,119092,0.0001674955101818032
2017-08-27,3486.6244,119092,0.0005074241085594178
2017-08-28,3487.2089,119092,0.0001676406555290999
2017-08-29,3487.8157,119092,0.00017400735585404448
2017-08-30,3488.4005,119092,0.00016766940982582135
2017-08-31,3489.0178,119092,0.0001769578923060955
2017-09-01,3489.6208,119092,0.0001728280090746992
2017-09-03,3490.8296,119092,0.00034639866887542503
2017-09-04,3491.4433,119092,0.00017580348235846088
2017-09-05,3492.0355,119092,0.0001696146690968181
2017-09-06,3492.6349,119092,0.00017164773954903012
2017-09-07,3493.227,119092,0.00016952816911941504
2017-09-08,3493.8069,119092,0.00016600696147150984
2017-09-10,3494.9759,119092,0.00033459204628627504
2017-09-11,3495.5739,119092,0.0001711027535269416
2017-09-12,3496.1883,119092,0.00017576512972583558
2017-09-13,3496.7768,119092,0.0001683261739651165
2017-09-14,3497.3672,119092,0.00016884120256110968
2017-09-15,3497.9925,119092,0.0001787916350333152
2017-09-17,3499.2095,119092,0.00034791383915200313
2017-09-18,3499.8105,119092,0.00017175307737371526
2017-09-19,3500.4063,119092,0.00017023778858882288
2017-09-20,3501.0242,119092,0.00017652236541798594
2017-09-21,3501.6227,119092,0.0001709499751529897
2017-09-22,3502.1914,119092,0.0001624104161765949
2017-09-24,3503.3869,119092,0.0003413576996391665
2017-09-25,3504.023,119092,0.0001815671571987476
2017-09-26,3504.6901,119092,0.0001903811704431213
2017-09-27,3505.2812,119092,0.00016865970546153797
2017-09-28,3505.8793,119092,0.00017062825088043354
2017-09-29,3506.5189,119092,0.00018243640047743703
2017-10-02,3508.3081,119092,0.0005102496381810262
2017-10-03,3508.956,119092,0.00018467591258586324
2017-10-04,3509.5354,119092,0.00016512033778703916
2017-10-05,3510.1388,119092,0.00017193158957740096
2017-10-06,3510.7308,119092,0.00016865429936840926
2017-10-08,3511.9282,119092,0.0003410685889102538
2017-10-09,3512.5321,119092,0.00017195681847947952
2017-10-10,3513.115,119092,0.00016594866136587783
2017-10-11,3513.7349,119092,0.00017645309077551907
2017-10-12,3514.3437,119092,0.0001732629288566656
2017-10-13,3514.9665,119092,0.00017721658812153152
2017-10-15,3516.1886,119092,0.0003476846792138666
2017-10-16,3516.8144,119092,0.0001779768013581151
2017-10-17,3517.4036,119092,0.00016753798551327748
2017-10-18,3518.0043,119092,0.00017077937828924306
2017-10-22,3520.3989,119092,0.000680670003729178
2017-10-23,3521.011,119092,0.00017387234156895914
2017-10-24,3521.5948,119092,0.000165804650993584
2017-10-25,3522.221,119092,0.00017781716397369252
2017-10-26,3522.8018,119092,0.00016489595627300346
2017-10-27,3523.411,119092,0.00017293053500755384
2017-10-29,3524.6227,119092,0.000343899704008388
2017-10-30,3525.2191,119092,0.00016920960078925518
2017-10-31,3525.8116,119092,0.0001680746595298377
2017-11-01,3526.408,119092,0.00016915254348814912
2017-11-02,3527.0105,119092,0.00017085374125747066
2017-11-03,3527.601,119092,0.0001674222404499659
2017-11-05,3528.798,119092,0.0003393240902243022
2017-11-06,3529.4068,119092,0.00017252333514150564
2017-11-07,3530.0342,119092,0.00017776358338750242
2017-11-08,3530.6387,119092,0.00017124479983787744
2017-11-09,3531.2451,119092,0.00017175362633392588
2017-11-10,3531.8502,119092,0.00017135598998763157
2017-11-12,3533.0683,119092,0.00034489005224513924
2017-11-13,3533.6697,119092,0.0001702203152993409
2017-11-14,3534.2681,119092,0.0001693423694919538
2017-11-15,3534.8827,119092,0.00017389739052342534
2017-11-16,3535.4928,119092,0.00017259412879533365
2017-11-17,3536.0914,119092,0.00016931161619093693
2017-11-19,3537.2944,119092,0.00034020613833685154
2017-11-20,3537.9161,119092,0.0001757557979906732
2017-11-21,3538.5166,119092,0.00016973268529452135
2017-11-22,3539.1201,119092,0.00017055169389346148
2017-11-23,3539.7227,119092,0.00017026831047628477
2017-11-24,3540.3302,119092,0.0001716236133413318
2017-11-26,3541.5561,119092,0.0003462671363252401
2017-11-27,3542.15,119092,0.0001676946469943985
2017-11-28,3542.7641,119092,0.00017336928136857388
2017-11-29,3543.3719,119092,0.00017156095716353015
2017-11-30,3543.9693,119092,0.00016859647162648095
2017-12-03,3545.7868,119092,0.0005128430429686137
2017-12-04,3546.3997,119092,0.0001728530322240296
2017-12-05,3546.9882,119092,0.00016594294207727955
2017-12-06,3547.5998,119092,0.00017242797706518154
2017-12-07,3548.2344,119092,0.000178881507434836
2017-12-08,3548.8589,119092,0.00017600302843590043
2017-12-10,3550.1024,119092,0.00035039431970651513
2017-12-11,3550.7104,119092,0.00017126266555012037
2017-12-12,3551.3086,119092,0.00016847332860492337
2017-12-13,3551.9114,119092,0.00016974024729932147
2017-12-14,3552.4995,119092,0.00016557282369156212
2017-12-15,3553.0779,119092,0.00016281494198677748
2017-12-17,3554.2968,119092,0.0003430546794371825
2017-12-18,3554.8994,119092,0.000169541271848761
2017-12-19,3555.4996,119092,0.00016883740788853352
2017-12-20,3556.0288,119092,0.0001488398423670212
2017-12-21,3556.5746,119092,0.00015348582103724695
2017-12-22,3557.2266,119092,0.00018332245863761365
2017-12-25,3559.0987,119092,0.0005262807828998461
2017-12-26,3559.6842,119092,0.00016450794129418966
2017-12-27,3560.3213,119092,0.00017897655078491503
2017-12-28,3560.9847,119092,0.00018633149766555945
2017-12-29,3561.7674,119092,0.00021979875397959425
2017-12-31,3563.0394,119092,0.00035712607173610245
2018-01-01,3563.7227,119092,0.00019177447209806076
2018-01-02,3564.3398,119092,0.00017316162113290012
2018-01-03,3564.9531,119092,0.00017206552529036578
2018-01-04,3565.5403,119092,0.00016471464940170932
2018-01-05,3566.1723,119092,0.0001772522386018771
2018-01-07,3567.4437,119092,0.0003565167056005514
2018-01-08,3568.0726,119092,0.00017628869658126156
2018-01-09,3568.6921,119092,0.00017362314881164131
2018-01-10,3569.3069,119092,0.00017227599993852039
2018-01-11,3569.9336,119092,0.00017558030664144297
2018-01-12,3570.5428,119092,0.00017064743164985074
2018-01-14,3571.8037,119092,0.0003531395842670815
2018-01-15,3572.4517,119092,0.00018142094426965016
2018-01-16,3573.0813,119092,0.0001762375121823201
2018-01-17,3573.6985,119092,0.00017273606396805974
2018-01-18,3574.3341,119092,0.00017785495894528935
2018-01-19,3574.9524,119092,0.00017298326980674794
2018-01-21,3576.2535,119092,0.0003639489018090192
2018-01-22,3576.887,119092,0.00017714068647545211
2018-01-23,3577.5242,119092,0.0001781437322452284
2018-01-24,3578.159,119092,0.00017744114770779085
2018-01-25,3578.7968,119092,0.00017824808791333524
2018-01-28,3580.73,119092,0.0005401815492849238
2018-01-29,3581.3825,119092,0.00018222541213663845
2018-01-30,3582.0546,119092,0.00018766495899269486
2018-01-31,3582.7053,119092,0.00018165552250382078
2018-02-01,3583.3151,119092,0.00017020657546118478
2018-02-02,3583.9712,119092,0.00018309860609244666
2018-02-04,3585.2874,119092,0.00036724625465756056
2018-02-05,3585.91,119092,0.00017365413997216805
2018-02-06,3586.5624,119092,0.00018193429282931106
2018-02-07,3587.2406,119092,0.00018909471643380193
2018-02-08,3587.8768,119092,0.00017735080273117987
2018-02-09,3588.5597,119092,0.00019033540951007843
2018-02-11,3589.8896,119092,0.0003705943640843756
2018-02-12,3590.5319,119092,0.0001789191511627486
2018-02-13,3591.185,119092,0.00018189505571575282
2018-02-14,3591.8457,119092,0.0001839782690113978
2018-02-15,3592.5023,119092,0.00018280295281059011
2018-02-16,3593.1606,119092,0.00018324274976810884
2018-02-19,3595.1452,119092,0.0005523271072269686
2018-02-20,3595.768,119092,0.0001732336151540892
2018-02-21,3596.4411,119092,0.00018719227714347753
2018-02-22,3597.0718,119092,0.00017536781013882674
2018-02-23,3597.7262,119092,0.0001819257541648689
2018-02-25,3599.0464,119092,0.0003669539944424205
2018-02-26,3599.7169,119092,0.00018629934862746111
2018-02-27,3600.3825,119092,0.00018490342948918048
2018-02-28,3601.0493,119092,0.00018520254445175688
2018-03-01,3601.76,119092,0.00019735914195906368
2018-03-04,3603.8577,119092,0.0005824097108080295
2018-03-05,3604.5069,119092,0.00018014029799240383
2018-03-06,3605.2029,119092,0.00019309159874270065
2018-03-07,3606.0523,119092,0.00023560393785304612
2018-03-08,3606.6961,119092,0.00017853318433580512
2018-03-09,3607.3635,119092,0.00018504470060554112
2018-03-11,3608.7393,119092,0.0003813865722155363
2018-03-12,3609.4878,119092,0.0002074131539508972
2018-03-13,3610.1864,119092,0.0001935454664787617
2018-03-14,3610.8811,119092,0.00019242773724914564
2018-03-15,3611.6945,119092,0.00022526357901964111
2018-03-16,3612.8496,119092,0.00031982217765103016
2018-03-18,3614.2642,119092,0.0003915468831030555
2018-03-19,3614.9855,119092,0.00019957035791673405
2018-03-20,3615.6278,119092,0.00017767706122207017
2018-03-21,3616.2006,119092,0.00015842338638938358
2018-03-22,3616.823,119092,0.00017211434564767814
2018-03-23,3617.299,119092,0.00013160721439775536
2018-03-25,3618.7356,119092,0.00039714715316585547
2018-03-26,3619.302,119092,0.00015651875754629785
2018-03-27,3620.0415,119092,0.00020432116468849237
2018-03-28,3622.3038,119092,0.0006249375870415186
2018-03-31,3624.4209,119092,0.0005844622971711289
2018-04-02,3625.8417,119092,0.00039200745145251403
2018-04-03,3626.587,119092,0.0002055522721799985
2018-04-04,3627.3585,119092,0.0002127344525306718
2018-04-05,3628.0483,119092,0.0001901659292844471
2018-04-06,3628.7427,119092,0.00019139767240683447
2018-04-08,3630.1161,119092,0.0003784781985232133
2018-04-09,3630.831,119092,0.0001969358500681917
2018-04-10,3631.5028,119092,0.0001850265132141704
2018-04-11,3632.1726,119092,0.00018444154855101758
2018-04-12,3632.833,119092,0.0001818195533991318
2018-04-13,3633.52,119092,0.0001891086102774331
2018-04-15,3634.9082,119092,0.00038205376604505403
2018-04-16,3635.6015,119092,0.00019073384026602191
2018-04-17,3636.2486,119092,0.00017798980443806123
2018-04-18,3636.9573,119092,0.00019489866561928082
2018-04-19,3637.6273,119092,0.0001842199247157339
2018-04-20,3638.1565,119092,0.00014547944480192143
2018-04-22,3639.5464,119092,0.0003820341428413254
2018-04-23,3640.1528,119092,0.00016661416928220874
2018-04-24,3640.8015,119092,0.00017820680494518015
2018-04-25,3641.4727,119092,0.00018435501084024253
2018-04-26,3642.1652,119092,0.00019017031213786062
2018-04-27,3642.8498,119092,0.00018796511481689038
2018-05-01,3645.6219,119092,0.000760970161328034
2018-05-02,3646.2495,119092,0.00017215169790363305
2018-05-03,3646.8796,119092,0.00017280770281913327
2018-05-04,3647.4455,119092,0.0001551737545708587
2018-05-06,3648.8176,119092,0.0003761810834459478
2018-05-07,3649.4832,119092,0.00018241525693163396
2018-05-08,3650.0968,119092,0.00016813339488708223
2018-05-09,3650.6892,119092,0.00016229706565584756
2018-05-10,3651.1807,119092,0.000134632112752886
2018-05-11,3651.8417,119092,0.00018103732855512256
2018-05-13,3653.2387,119092,0.0003825467023939044
2018-05-14,3653.8744,119092,0.00017400998188277228
2018-05-15,3654.3493,119092,0.00012997162682970576
2018-05-16,3654.9359,119092,0.00016052105363884017
2018-05-17,3655.5548,119092,0.0001693326550542551
2018-05-18,3656.2124,119092,0.00017989061468859369
2018-05-20,3657.6351,119092,0.00038911853151635256
2018-05-21,3658.2341,119092,0.00016376701984310849
2018-05-22,3658.9296,119092,0.00019011905224974868
2018-05-23,3659.6033,119092,0.0001841248872349599
2018-05-24,3660.2814,119092,0.00018529330761052343
2018-05-25,3660.977,119092,0.00019004003353395582
2018-05-27,3662.439,119092,0.0003993469502812097
2018-05-28,3663.1364,119092,0.00019041955374543562
2018-05-29,3663.9097,119092,0.00021110325020945453
